34302.0000,852.5632,0.0749,852.3287,852.6800,194.1801,0.7347,192.8481,196.7836,192.9375,0.5579,192.3082,195.7199,192.1670,0.2021,191.8770,193.3373,207.6537,0.0916,207.4900,207.8100,1
34814.0000,852.5178,0.0604,852.3938,852.6581,195.6390,0.8402,191.8269,197.6862,192.9347,0.6350,190.7979,194.3697,192.1440,0.2605,190.5765,192.5982,207.3585,0.0758,207.2300,207.5000,1
35326.0000,852.1577,0.2523,851.6171,852.4471,192.8749,0.8716,191.1962,195.9930,191.8568,0.4961,190.7480,193.6186,191.4131,0.2928,190.6264,192.2287,207.1066,0.0715,206.9800,207.2300,1
35838.0000,851.2677,0.1556,851.0222,851.6242,192.1733,0.4165,191.3163,193.6609,191.7641,0.2489,191.1895,192.5600,191.4254,0.1179,191.0380,191.7472,206.8834,0.0554,206.7900,206.9800,1
36350.0000,851.1398,0.0669,851.0308,851.3163,192.3592,0.7154,191.1862,195.4225,191.6931,0.3729,190.9577,192.4601,191.4610,0.2716,190.8483,192.2886,206.6921,0.0545,206.6000,206.7900,1
36862.0000,851.7289,0.3404,851.2487,852.2631,191.4086,0.2106,190.9959,192.3375,191.6626,0.2261,191.1196,192.3482,191.7566,0.2460,191.2078,192.5283,206.5404,0.0426,206.4600,206.6100,1
37374.0000,852.3330,0.0301,852.2168,852.3975,191.8212,0.2909,191.2563,192.5778,192.1331,0.3005,191.5192,192.8496,192.2609,0.3065,191.6073,192.9677,206.3750,0.0535,206.2800,206.4700,1
37886.0000,852.2439,0.0718,852.1071,852.3754,192.3240,0.3317,191.7569,193.5008,192.6255,0.3431,192.0685,193.7905,192.7405,0.3707,192.1088,193.8687,206.2179,0.0328,206.1700,206.2900,1
38398.0000,852.0717,0.1170,851.7341,852.2129,192.6321,0.2201,192.1673,193.1784,192.9422,0.2346,192.4102,193.5087,193.0549,0.2560,192.4884,193.8487,206.1500,0.0105,206.1300,206.1800,1
38910.0000,851.3611,0.1856,851.1137,851.7697,192.9683,0.1985,192.5277,193.5909,193.2611,0.2092,192.8196,193.9602,193.3495,0.2196,192.8679,194.0185,206.1608,0.0144,206.1400,206.1900,1
39422.0000,851.1192,0.0331,851.0417,851.1941,193.4062,0.2117,192.8881,193.9412,193.7028,0.2192,193.1392,194.4496,193.7741,0.2300,193.1875,194.4081,206.2191,0.0182,206.1800,206.2700,1
39934.0000,851.5108,0.3324,851.1075,852.1597,193.8397,0.1871,193.2685,194.3916,194.1267,0.1921,193.6186,194.6893,194.1867,0.1913,193.7089,194.7397,206.2617,0.0063,206.2400,206.2800,1
40446.0000,852.4792,0.1412,852.1430,852.6883,194.2127,0.1441,193.7711,194.5818,194.4999,0.1452,194.0301,194.8491,194.5501,0.1526,194.0585,194.9994,206.1740,0.0588,206.0500,206.2600,1
40958.0000,852.8436,0.0889,852.6198,852.9836,194.5407,0.1653,194.1614,194.9321,194.8209,0.1700,194.4196,195.1906,194.8628,0.1793,194.4280,195.2391,205.8810,0.1043,205.6900,206.0600,1
41470.0000,852.8805,0.1353,852.5280,853.0441,195.0586,0.1779,194.7219,195.5226,195.3339,0.1803,194.9809,195.7898,195.3681,0.1769,195.0094,195.8184,205.5251,0.0984,205.3500,205.7000,1
41982.0000,852.2602,0.1236,852.0872,852.5563,195.6133,0.1722,195.2324,196.0931,195.8797,0.1696,195.4802,196.3311,195.9042,0.1706,195.5187,196.3876,205.2109,0.0789,205.0800,205.3600,1
42494.0000,852.2409,0.0762,852.0808,852.4072,196.2554,0.1833,195.8028,196.6134,196.5228,0.1800,196.1114,196.9003,196.5477,0.1788,196.1879,196.8970,204.9992,0.0455,204.9300,205.0900,1
43006.0000,852.6183,0.2422,852.3434,853.1832,196.8211,0.1798,196.5134,197.1839,197.0840,0.1810,196.7605,197.4316,197.0935,0.1771,196.7772,197.4064,204.8893,0.0194,204.8600,204.9300,1
43518.0000,853.5811,0.1980,853.1379,853.8644,197.4437,0.2182,197.0638,197.8663,197.7040,0.2121,197.3318,198.1506,197.7062,0.2104,197.3465,198.1255,204.8671,0.0097,204.8500,204.8900,1
44030.0000,853.9908,0.0737,853.8328,854.1206,198.1444,0.2141,197.6862,198.6168,198.4013,0.2133,197.9709,198.8616,198.4309,0.2385,197.9557,199.0045,204.9606,0.0503,204.8900,205.0700,1
44542.0000,853.6818,0.2893,853.2337,854.1170,198.7543,0.1897,198.3867,199.3572,199.0218,0.2011,198.6619,199.5926,199.0701,0.1809,198.7548,199.5838,205.2251,0.1000,205.0600,205.4100,1
45054.0000,853.1774,0.0323,853.1047,853.2839,199.4454,0.2612,198.9570,200.2076,199.7364,0.2446,199.2511,200.4514,199.7902,0.2646,199.2243,200.5827,205.6191,0.1276,205.4100,205.8500,1
45566.0000,853.1373,0.0223,853.0724,853.1992,200.2801,0.2846,199.4572,201.1200,200.5147,0.2760,199.7025,201.3601,200.5654,0.2657,199.7936,201.3419,206.1061,0.1506,205.8500,206.3700,1
46078.0000,853.1082,0.0399,853.0409,853.2570,200.9783,0.3882,200.1876,202.0604,201.1545,0.3765,200.3315,202.2289,201.1702,0.3481,200.3829,202.1810,206.6528,0.1655,206.3700,206.9500,1
46590.0000,853.8337,0.3058,853.2201,854.2798,201.7380,0.3765,200.9200,202.8807,201.8287,0.3594,200.9507,202.7382,201.7762,0.3277,200.9523,202.7604,207.2523,0.1820,206.9400,207.5700,1
47102.0000,854.3357,0.0425,854.2147,854.4131,202.5140,0.4986,201.6003,203.8610,202.5812,0.4885,201.5499,203.9466,202.4838,0.4623,201.5217,203.8093,207.9333,0.2178,207.5700,208.3300,1
47614.0000,853.8908,0.3564,853.2842,854.4009,203.2140,0.6520,202.0104,205.6315,203.2383,0.5865,202.1390,204.9554,203.1783,0.5276,202.1111,204.8484,208.7557,0.2591,208.3200,209.2100,1
48126.0000,853.1873,0.0403,853.1025,853.3214,204.0092,0.7444,202.5906,206.9817,203.9856,0.6792,202.6683,206.1139,203.8936,0.5938,202.7904,205.6477,209.6971,0.2831,209.2200,210.1900,1
48638.0000,853.2300,0.0381,853.1465,853.3203,204.6246,0.7019,203.3109,206.5617,204.6393,0.6734,203.4872,206.6133,204.5743,0.6301,203.4996,206.5369,210.7079,0.3005,210.2000,211.2300,1
49150.0000,853.3057,0.0312,853.2357,853.3745,205.4155,0.8459,203.8810,207.8119,205.3073,0.7505,204.0065,207.1228,205.3197,0.7205,204.0491,207.1664,211.7678,0.3101,211.2400,212.3000,1
49662.0000,853.3857,0.0360,853.3074,853.4704,206.5145,0.8949,204.7213,210.2823,206.2626,0.7843,204.8155,208.9708,206.3160,0.6887,204.9483,208.3955,212.8654,0.3270,212.3100,213.4400,1
50174.0000,853.4762,0.0348,853.3851,853.5882,207.3783,1.2816,205.1914,211.2024,207.0708,1.0463,205.1750,210.4494,207.0281,0.9613,205.3380,209.1451,214.0410,0.3534,213.4400,214.6600,1
50686.0000,853.6753,0.0947,853.5260,853.9017,208.3476,1.3216,205.9615,212.0025,207.9700,1.0988,205.8842,211.1488,208.0406,1.0725,206.1073,211.0960,215.3162,0.3878,214.6600,216.0100,1
51198.0000,854.5755,0.4550,853.8381,855.3065,209.2374,1.0545,206.9817,213.5528,208.7704,0.8691,206.7731,211.1289,208.7626,0.7953,207.0066,211.0960,216.7565,0.4388,216.0100,217.5200,1
51710.0000,855.6110,0.1413,855.2855,855.7999,210.3390,1.6405,207.3718,216.2733,209.7836,1.3461,207.4624,215.2083,209.8326,1.2782,207.6061,215.3266,218.3141,0.4613,217.5300,219.1100,1
52222.0000,855.0366,0.3125,854.5837,855.6627,211.6786,1.9711,209.0721,220.9947,210.9649,1.5604,208.7610,219.3494,210.9817,1.3781,208.9752,218.2465,219.9164,0.4601,219.1200,220.7000,1
52734.0000,854.5140,0.0423,854.4091,854.6333,211.8018,1.7204,208.9921,217.9237,211.1197,1.3084,209.0008,214.6685,210.9969,1.1078,209.2550,214.3168,221.4644,0.4381,220.7000,222.2000,1
53246.0000,854.5784,0.0674,854.4435,854.7226,212.6730,1.5035,210.0323,218.2738,212.1545,1.2452,209.8799,217.9494,212.0332,1.1062,209.8646,214.9466,222.9192,0.4139,222.2100,223.6300,1
53758.0000,854.8859,0.1214,854.6702,855.1149,213.5467,1.8231,210.9224,222.0452,212.9262,1.3228,210.6293,216.9597,212.8203,1.1706,210.7461,216.5364,224.2966,0.3746,223.6300,224.9400,1
54270.0000,855.3002,0.1402,855.0544,855.5648,215.7329,2.5646,211.4825,224.8967,214.9305,2.1373,211.4886,223.5303,215.0761,2.1526,211.5757,223.0078,225.5983,0.3754,224.9500,226.2400,1
